,Channel,Seller,Loan_Term,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Insurance%,Mortgage_Insurance_Type,Relocation_Indicator,Current_IR,Current_UPB,Mod_Ind,Term_bins,Current_Status,Origin_Month,Origin_Year,Months_Between_First_Payment_And_Origin_Date
8212,2,41,360,53,53,1,44,715,0,0,0,1,1,21,0,0,0,5.875,77057.92,0,30,1,8,2008,2
8213,1,3,360,80,80,1,59,703,0,0,4,1,0,21,0,0,0,7.25,74228.44,0,30,1,10,2008,2
8214,1,46,360,78,78,2,45,687,0,1,0,1,0,35,0,0,0,7.0,141399.42,0,30,1,9,2008,2
8215,1,46,360,55,55,1,41,769,0,0,4,1,1,17,0,0,0,5.875,135379.62,0,30,1,7,2008,2
8216,2,10,360,82,82,1,46,738,0,0,4,1,1,15,12,1,0,3.875,232225.4,1,30,1,8,2008,2
8217,2,35,240,80,80,2,39,744,0,0,4,1,1,20,0,0,0,5.875,87854.07,0,30,0,8,2008,2
8218,2,31,360,80,80,2,49,686,2,1,4,1,1,23,0,0,0,6.5,86463.52,0,30,1,11,2008,2
8219,2,31,360,59,59,1,47,798,0,0,0,1,1,36,0,0,0,6.875,92396.49,0,30,1,9,2008,2
8220,0,2,180,58,58,1,36,801,0,2,4,1,1,28,0,0,0,5.375,232641.43,0,15,1,7,2008,2
8221,1,26,360,80,80,1,33,802,0,0,4,1,1,32,0,0,0,6.25,250404.29,0,30,1,7,2008,2
8222,1,3,360,90,90,1,15,757,0,1,3,1,0,5,25,1,0,7.125,191857.76,0,30,1,10,2008,3
8223,2,26,180,45,45,1,18,705,0,0,4,1,1,10,0,0,0,5.375,151657.48,0,15,1,8,2008,2
8224,0,10,360,90,90,1,57,709,2,1,4,1,1,4,17,1,0,2.0,509467.81,1,30,2,9,2008,2
8225,2,31,360,80,80,2,56,799,2,1,4,1,1,44,0,0,0,6.0,123213.08,0,30,1,7,2008,2
8226,0,16,360,80,80,1,63,731,0,1,4,1,0,4,0,0,0,6.875,136082.68,0,30,1,10,2008,2
8227,1,46,360,80,80,1,35,765,0,1,3,1,1,37,0,0,0,6.5,162401.46,0,30,1,9,2008,2
8228,2,41,360,58,58,2,57,718,0,1,3,1,1,9,0,0,0,6.375,92043.27,0,30,1,9,2008,2
8229,1,19,360,80,80,2,57,800,0,1,4,1,2,24,0,0,0,6.375,101391.45,0,30,1,9,2008,2
8230,2,31,360,92,92,2,48,547,0,2,4,1,1,43,25,1,0,5.375,313244.95,0,30,2,3,2008,1
8231,1,10,180,64,64,1,48,634,0,0,4,1,1,45,0,0,0,6.75,51299.65,0,15,1,9,2008,2
8232,0,11,360,90,90,2,52,700,2,1,4,1,1,10,17,1,0,6.375,222011.92,0,30,1,8,2008,2
8233,1,3,360,95,95,2,39,768,0,1,3,1,1,21,25,2,0,7.125,355273.34,0,30,1,10,2008,2
8234,1,46,360,95,95,1,33,792,2,1,0,1,1,4,30,1,0,6.375,282130.27,0,30,1,8,2008,2
8235,1,16,360,90,90,1,43,714,0,1,4,1,1,32,17,1,0,6.375,172706.34,0,30,1,9,2008,1
8236,0,26,360,80,80,1,27,794,0,1,0,1,1,39,0,0,0,5.875,222172.0,0,30,1,8,2008,2
8237,2,3,360,90,90,2,46,740,0,1,4,1,1,35,25,1,0,6.75,92415.49,0,30,1,11,2008,2
8238,2,26,360,63,63,2,39,760,0,1,0,1,1,12,0,0,0,6.375,112601.99,0,30,1,10,2008,0
8239,1,19,180,75,75,2,19,800,0,0,4,1,1,43,0,0,0,5.875,77400.7,0,15,1,9,2008,2
8240,1,10,180,69,69,1,19,757,0,2,0,1,0,20,0,0,0,5.625,118492.42,0,15,1,8,2008,2
8241,2,16,360,95,95,1,29,723,0,1,3,1,1,10,30,2,0,7.25,158043.18,0,30,1,9,2008,2
8242,0,31,360,80,80,1,42,783,0,1,4,1,1,20,0,0,0,6.625,445933.42,0,30,1,8,2008,2
8243,2,31,360,80,80,1,45,788,0,1,4,1,1,15,0,0,0,6.25,87976.03,0,30,1,8,2008,2
8244,1,19,360,74,74,2,43,648,0,2,4,1,1,50,0,0,0,6.25,249846.8,0,30,1,8,2008,3
8245,2,3,360,85,85,2,36,784,0,2,4,1,1,4,12,1,0,6.875,531177.99,0,30,1,10,2008,2
8246,0,11,360,52,52,2,46,810,2,1,4,1,1,4,0,0,0,6.25,297680.86,0,30,1,8,2008,2
8247,0,10,360,95,95,1,50,724,2,1,0,1,1,24,30,1,0,6.625,114962.99,0,30,1,10,2008,2
8248,1,19,360,65,65,1,35,594,0,0,4,1,0,39,0,0,0,4.25,43977.81,1,30,0,8,2008,2
8249,1,31,360,69,69,2,49,756,0,0,4,1,1,6,0,0,0,6.375,126818.56,0,30,1,9,2008,2
8250,0,8,360,72,72,1,54,791,0,0,4,1,1,24,0,0,0,5.75,205384.22,0,30,1,6,2008,2
8251,1,10,360,90,90,2,36,714,2,1,0,1,1,7,17,1,0,6.375,343449.62,0,30,1,9,2008,2
8252,1,26,360,80,90,2,29,749,2,1,4,1,1,24,0,0,0,5.5,253453.1,0,30,1,8,2008,2
8253,0,3,360,70,70,1,39,605,0,0,3,1,1,14,0,0,0,6.875,271374.37,0,30,1,10,2008,2
8254,2,41,360,74,90,2,38,726,0,1,4,1,1,47,0,0,0,6.0,410520.17,0,30,1,7,2008,2
8255,2,46,360,27,27,1,39,707,0,0,4,1,1,1,0,0,0,5.875,89025.42,0,30,1,8,2008,2
8256,2,3,360,90,90,1,34,708,2,1,4,1,1,28,25,1,0,7.25,57067.36,0,30,0,10,2008,2
8257,1,26,360,78,78,2,38,797,0,0,3,1,1,45,0,0,0,5.625,315933.01,0,30,1,8,2008,2
8258,1,16,360,42,42,1,27,804,0,1,3,1,1,45,0,0,0,5.99,102445.32,0,30,1,7,2008,2
8259,2,26,360,46,47,2,51,777,0,1,1,1,1,35,0,0,0,6.875,51402.14,0,30,1,9,2008,2
8260,1,19,360,75,75,1,64,699,0,0,4,1,1,21,0,0,0,6.0,158340.02,0,30,1,7,2008,2
8261,1,16,360,59,59,2,23,580,0,0,4,1,0,4,0,0,0,7.25,162702.83,0,30,2,9,2008,2
8262,1,26,180,53,53,1,35,814,0,2,4,1,1,51,0,0,0,5.5,103191.83,0,15,1,9,2008,2
8263,2,31,360,80,80,1,21,801,0,1,4,1,2,23,0,0,0,6.625,176000.0,0,30,1,9,2008,2
8264,1,19,180,57,57,1,24,692,0,0,4,1,1,4,0,0,0,5.625,125843.56,0,15,1,8,2008,2
8265,1,46,360,57,57,2,27,712,0,0,4,1,1,46,0,0,0,6.25,152145.29,0,30,1,8,2008,2
8266,1,46,360,66,66,2,33,579,0,2,4,1,1,22,0,0,0,6.125,125392.39,0,30,0,8,2008,2
8267,2,31,360,48,48,1,41,813,0,0,4,1,1,4,0,0,0,6.2,333042.31,0,30,1,8,2008,2
8268,1,10,360,70,70,2,56,623,0,0,4,1,1,12,0,0,0,4.125,477391.78,1,30,0,7,2008,2
8269,0,41,180,54,54,2,33,725,0,1,4,1,2,4,0,0,0,5.875,376921.26,0,15,1,10,2008,2
8270,0,31,360,90,90,1,53,684,2,1,4,1,1,9,25,1,0,4.375,280532.25,1,30,0,8,2008,2
8271,0,3,360,68,68,2,23,765,0,0,4,1,1,38,0,0,0,6.5,208043.96,0,30,1,10,2008,2
8272,0,2,360,75,75,1,41,624,0,0,4,1,1,32,0,0,0,6.75,117276.68,0,30,1,8,2008,2
8273,1,3,360,50,50,1,35,749,0,1,0,1,1,20,0,0,0,5.875,193381.98,0,30,1,9,2008,2
8274,2,41,360,80,90,1,47,753,2,1,0,1,1,32,0,0,0,6.0,178664.14,0,30,1,8,2008,2
8275,0,46,360,80,80,1,49,689,0,1,4,1,1,39,0,0,0,5.875,229591.46,0,30,1,8,2008,2
8276,1,41,360,54,54,1,31,813,0,1,0,1,1,47,0,0,0,6.375,173083.47,0,30,1,9,2008,2
8277,1,19,360,80,80,1,21,661,0,0,4,1,1,50,0,0,0,7.25,65650.29,0,30,0,9,2008,2
8278,0,8,180,52,52,1,43,814,0,2,4,1,1,28,0,0,0,6.25,73807.79,0,15,1,8,2008,2
8279,0,16,360,59,59,2,47,792,0,1,4,1,2,4,0,0,0,6.75,98433.06,0,30,1,8,2008,2
8280,0,46,180,60,60,1,24,732,0,1,3,1,1,45,0,0,0,5.625,16657.75,0,15,1,8,2008,2
8281,2,31,360,64,64,1,37,795,0,2,4,1,1,50,0,0,0,6.0,193498.53,0,30,1,10,2008,3
8282,1,10,360,95,95,2,56,666,2,1,4,1,1,45,25,1,0,6.875,104674.41,0,30,1,9,2008,2
8283,1,31,360,48,48,1,27,616,0,1,4,1,1,19,0,0,0,5.875,70794.5,0,30,0,8,2008,2
8284,1,46,360,85,85,1,41,802,2,1,0,1,1,28,12,1,0,6.375,184133.28,0,30,1,8,2008,2
8285,1,31,180,95,95,1,43,656,2,1,4,1,1,37,35,1,0,6.75,47774.62,0,15,1,7,2008,2
8286,0,10,360,97,97,1,43,733,2,1,4,1,1,24,35,1,0,6.5,133934.0,0,30,1,8,2008,2
8287,1,46,360,80,80,2,56,800,0,1,3,1,1,45,0,0,0,5.5,192411.39,0,30,1,8,2008,2
8288,2,31,360,87,87,1,37,677,0,0,4,1,1,34,25,1,0,6.125,215290.34,0,30,2,1,2008,2
8289,2,16,180,56,56,1,17,799,0,1,4,1,1,23,0,0,0,6.25,23740.49,0,15,1,9,2008,2
8290,0,2,120,64,64,1,50,752,0,0,4,1,1,51,0,0,0,5.375,167457.55,0,15,1,7,2008,2
8291,0,41,360,80,80,1,50,737,0,2,4,1,1,9,0,0,0,4.375,227244.2,1,30,0,8,2008,2
8292,2,31,180,57,57,1,45,654,2,1,4,2,1,35,0,0,0,6.375,347821.33,0,15,1,9,2008,2
8293,2,31,360,60,60,1,41,671,2,1,4,1,1,26,0,0,0,6.5,49380.89,0,30,1,9,2008,2
8294,1,26,360,80,80,1,30,756,0,0,4,1,1,51,0,0,0,5.75,88960.74,0,30,1,7,2008,2
8295,2,35,360,80,80,1,63,675,0,2,4,1,0,36,0,0,0,6.875,87701.72,0,30,2,10,2008,2
8296,1,16,360,86,86,2,31,783,0,1,3,1,1,28,25,2,0,6.125,225431.16,0,30,1,7,2008,2
8297,2,26,360,40,43,2,40,695,0,2,4,1,1,47,0,0,0,6.375,233429.8,0,30,1,9,2008,2
8298,0,2,360,79,79,2,57,673,0,2,4,1,1,24,0,0,0,4.0,356973.01,1,30,1,3,2008,1
8299,2,35,360,90,90,1,49,707,0,1,4,1,1,21,25,1,0,6.25,261206.14,0,30,1,8,2008,2
8300,0,2,360,77,77,1,25,775,0,1,0,1,1,39,0,0,0,6.375,110914.87,0,30,1,9,2008,2
8301,0,2,360,75,75,2,26,794,0,1,4,1,0,4,0,0,0,6.625,150907.58,0,30,1,7,2008,2
8302,2,26,360,42,42,1,40,810,0,0,4,1,1,39,0,0,0,6.5,140138.11,0,30,1,10,2008,2
8303,2,31,360,80,80,1,48,801,0,1,4,2,1,35,0,0,0,6.875,448087.95,0,30,2,11,2008,2
8304,2,3,360,80,80,1,50,763,0,0,4,1,0,8,0,0,0,7.375,108209.73,0,30,1,9,2008,2
8305,0,16,360,80,80,1,38,811,0,1,4,1,0,4,0,0,0,6.25,162848.89,0,30,1,7,2008,0
8306,1,26,360,80,80,1,55,645,0,0,4,1,1,20,0,0,0,7.125,156408.49,0,30,2,8,2008,2
8307,1,26,360,80,90,2,32,722,0,0,0,1,1,15,0,0,0,6.125,171836.71,0,30,1,8,2008,2
8308,2,46,360,80,80,2,20,793,0,1,0,1,0,47,0,0,0,6.5,165267.85,0,30,1,10,2008,2
8309,2,35,360,85,85,1,46,727,2,1,4,1,1,36,12,2,0,5.99,109743.65,0,30,1,8,2008,2
8310,1,16,120,58,58,1,24,661,0,0,4,1,1,45,0,0,0,5.875,29020.28,0,15,1,9,2008,2
8311,2,31,360,80,80,2,52,759,0,1,4,1,1,40,0,0,0,5.375,81280.08,0,30,1,9,2008,2
8312,2,3,360,72,72,2,37,790,0,2,4,1,1,32,0,0,0,6.375,246243.98,0,30,1,8,2008,2
8313,2,10,360,38,51,1,10,799,0,2,1,1,1,35,0,0,0,6.625,155369.52,0,30,1,9,2008,2
8314,0,26,360,90,90,1,39,677,0,1,4,1,1,9,25,1,0,6.875,285417.97,0,30,2,8,2008,2
8315,2,46,360,73,73,2,29,725,0,1,4,1,1,4,0,0,0,5.75,99886.17,0,30,1,7,2008,2
8316,2,46,180,74,74,2,33,809,0,2,0,1,1,24,0,0,0,5.625,46133.0,0,15,1,9,2008,2
8317,2,31,360,90,90,2,16,775,0,1,4,1,1,16,0,0,1,5.75,373386.98,0,30,1,8,2008,2
8318,1,46,360,75,75,1,36,793,0,0,4,1,1,10,0,0,0,6.0,118903.1,0,30,1,8,2008,2
8319,0,2,360,94,94,1,36,733,0,2,3,1,1,18,30,2,0,6.375,196367.74,0,30,2,8,2008,2
8320,0,2,360,74,74,1,55,672,0,0,0,1,1,9,0,0,0,6.875,154281.52,0,30,2,10,2008,2
8321,0,46,360,70,70,1,37,791,0,0,4,1,1,23,0,0,0,5.875,187796.78,0,30,1,8,2008,2
8322,1,3,180,36,36,2,21,809,0,1,4,1,1,27,0,0,0,5.5,100451.06,0,15,1,8,2008,2
8323,1,31,360,80,80,2,20,744,0,1,3,1,1,43,0,0,0,6.5,176000.0,0,30,1,10,2008,2
8324,0,41,360,61,61,2,30,816,0,1,4,1,1,33,0,0,0,6.375,230000.0,0,30,1,9,2008,2
8325,1,31,360,90,90,2,48,666,0,1,4,1,1,36,17,1,0,6.5,181215.88,0,30,1,10,2008,2
8326,2,19,360,80,80,1,55,665,0,0,4,1,1,9,0,0,0,7.25,125754.89,0,30,1,9,2008,2
8327,1,19,360,80,80,1,57,807,0,2,4,2,1,46,0,0,0,6.25,293000.0,0,30,1,7,2008,2
8328,1,41,360,80,80,1,39,810,2,1,4,1,1,5,0,0,0,6.375,185476.19,0,30,1,8,2008,2
8329,0,31,360,90,90,1,51,747,2,1,4,1,1,6,17,1,0,6.5,308000.0,0,30,1,10,2008,2
8330,1,3,180,34,34,1,42,770,0,2,4,1,1,44,0,0,0,5.5,417000.0,0,15,1,8,2008,2
8331,0,2,360,94,94,1,20,813,2,1,4,1,1,16,30,2,0,6.375,72957.08,0,30,1,8,2008,2
8332,2,26,180,48,48,1,32,633,0,0,4,1,1,19,0,0,0,5.375,50000.0,0,15,1,7,2008,2
8333,1,19,360,80,80,1,50,641,0,0,4,1,1,9,0,0,0,7.125,413220.95,0,30,2,10,2008,2
8334,2,3,360,68,68,2,21,769,0,2,4,1,1,3,0,0,0,6.25,208665.53,0,30,1,7,2008,2
8335,2,3,360,90,90,2,43,719,2,1,4,1,1,18,25,1,0,6.375,166251.39,0,30,1,9,2008,2
8336,2,46,360,38,80,2,19,790,0,1,4,1,1,4,0,0,0,5.75,721165.38,0,30,1,8,2008,2
8337,1,41,360,95,95,2,36,740,0,1,4,1,1,4,25,1,0,6.25,149515.79,0,30,1,8,2008,2
8338,1,3,180,80,80,1,12,741,2,1,4,1,1,15,0,0,0,6.0,102230.19,0,15,1,10,2008,2
8339,0,46,360,75,75,1,30,671,0,1,0,1,0,20,0,0,0,7.25,155276.62,1,30,2,9,2008,2
8340,1,41,360,75,75,1,63,772,0,0,0,1,1,4,0,0,0,6.125,258934.57,0,30,1,10,2008,2
8341,1,46,360,90,90,1,39,780,0,1,0,1,1,4,17,1,0,6.375,249561.47,0,30,1,9,2008,2
8342,1,46,360,36,36,1,29,737,0,2,3,1,1,47,0,0,0,5.5,128390.45,0,30,1,7,2008,2
8343,1,31,360,49,49,2,32,776,0,1,4,1,1,15,0,0,0,5.875,75725.48,0,30,1,7,2008,2
8344,1,16,360,80,80,2,61,796,0,1,3,1,2,34,0,0,0,6.625,141700.98,0,30,1,9,2008,2
8345,1,10,360,80,80,2,25,754,0,1,4,1,0,37,0,0,0,6.875,104645.34,0,30,1,8,2008,2
8346,0,2,360,90,90,1,37,776,2,1,4,1,1,39,17,1,0,6.125,185188.28,0,30,1,8,2008,2
8347,0,3,360,93,93,1,48,686,0,2,4,1,1,16,30,1,0,6.75,268954.66,0,30,1,9,2008,2
8348,0,8,360,78,78,2,55,718,0,2,4,1,1,38,0,0,0,4.625,277390.85,1,30,0,10,2008,2
8349,0,41,360,59,59,1,63,689,0,0,4,1,1,15,0,0,0,6.375,151724.81,0,30,0,8,2008,2
8350,2,3,360,48,48,2,38,668,0,0,4,1,1,39,0,0,0,6.375,107119.39,0,30,1,10,2008,2
8351,0,3,360,55,55,2,23,592,0,0,4,1,1,46,0,0,0,7.0,150000.0,0,30,1,8,2008,2
8352,0,2,360,90,90,1,53,703,0,1,4,1,1,30,17,1,0,6.75,106164.08,0,30,1,10,2008,2
8353,2,41,360,80,85,1,30,810,2,1,3,1,1,10,0,0,0,6.25,143489.37,0,30,1,8,2008,2
8354,0,8,360,90,90,2,52,765,0,2,4,1,1,39,25,1,0,6.75,161317.59,0,30,1,9,2008,2
8355,2,3,360,80,80,2,50,715,0,1,4,1,0,23,0,0,0,7.0,91376.78,0,30,1,8,2008,2
8356,0,31,360,57,57,2,12,726,0,0,4,2,0,4,0,0,0,5.0,230096.74,1,30,0,8,2008,2
8357,2,41,180,33,33,3,9,782,0,1,0,1,1,10,0,0,0,6.0,5328.37,0,15,1,9,2008,2
8358,0,2,360,56,56,2,39,793,0,1,3,1,2,3,0,0,0,5.875,162597.77,0,30,1,7,2008,2
8359,1,46,360,45,45,1,31,798,0,0,4,1,1,32,0,0,0,5.875,203961.34,0,30,1,8,2008,2
8360,0,22,360,95,95,1,52,776,2,1,4,1,1,23,25,1,0,6.5,98689.76,0,30,1,9,2008,2
8361,2,26,180,63,63,2,26,803,0,0,4,1,1,47,0,0,0,6.375,82006.19,0,15,1,10,2008,3
8362,1,26,360,80,95,2,41,700,0,1,3,1,1,45,0,0,0,6.25,140823.88,0,30,1,9,2008,2
8363,2,26,360,70,70,2,34,690,0,0,4,1,1,32,0,0,0,6.0,234520.17,0,30,1,8,2008,2
8364,2,3,360,80,80,1,37,802,0,1,3,1,1,4,0,0,0,6.0,564000.0,0,30,1,11,2008,2
8365,0,10,360,75,75,1,41,765,0,0,4,1,1,6,0,0,0,3.0,189698.5,1,30,0,8,2008,2
8366,1,19,360,80,85,2,24,788,2,1,4,1,1,20,0,0,0,5.875,358138.96,0,30,1,8,2008,2
8367,2,31,360,71,71,2,30,739,0,1,4,1,1,39,0,0,0,5.375,359785.42,0,30,1,8,2008,2
8368,2,7,360,74,74,2,27,778,0,0,3,1,1,5,0,0,0,5.875,183080.47,0,30,1,7,2008,2
8369,2,31,180,41,41,2,48,700,0,0,4,1,1,26,0,0,0,5.75,39857.93,0,15,1,9,2008,3
8370,2,3,360,90,90,1,44,813,0,1,4,1,1,4,17,2,0,6.5,274906.32,0,30,1,8,2008,2
8371,2,31,180,75,75,1,43,732,0,1,4,3,0,27,0,0,0,6.75,87330.69,0,15,1,10,2008,2
8372,1,3,360,80,80,2,29,731,0,1,0,1,1,38,0,0,0,6.5,97390.9,0,30,1,8,2008,2
8373,2,26,360,87,95,2,33,659,0,1,4,1,1,15,25,1,0,7.25,405159.38,0,30,1,10,2008,2
8374,2,3,360,63,63,2,39,757,0,2,4,1,0,45,0,0,0,6.5,95382.5,0,30,1,8,2008,2
8375,2,8,360,75,75,1,49,749,0,1,4,3,0,35,0,0,0,6.875,271832.53,0,30,1,9,2008,2
8376,2,31,360,51,51,2,32,805,0,0,4,1,1,4,0,0,0,6.875,271000.0,0,30,1,10,2008,3
8377,0,31,360,80,80,2,35,745,2,1,4,1,1,9,0,0,0,6.875,117565.41,0,30,1,8,2008,2
8378,1,16,360,93,93,2,43,741,0,1,4,1,1,9,25,1,0,5.99,388546.36,0,30,1,8,2008,2
8379,1,46,360,80,80,1,50,802,0,1,3,1,1,47,0,0,0,5.625,245699.72,0,30,1,7,2008,2
8380,0,31,360,85,85,1,32,713,0,1,4,1,0,21,12,1,0,7.375,202072.98,0,30,2,7,2008,2
8381,2,26,360,60,60,1,22,786,0,0,4,1,1,36,0,0,0,6.25,119843.65,0,30,1,10,2008,2
8382,1,16,360,95,95,1,62,771,2,1,0,1,1,38,25,1,0,6.875,212284.23,0,30,1,10,2008,2
8383,2,46,360,94,94,2,37,776,0,2,4,1,1,4,30,1,0,5.875,171963.69,0,30,1,9,2008,2
8384,0,2,360,35,35,1,46,788,0,1,4,1,1,6,0,0,0,6.375,144733.55,0,30,1,9,2008,2
8385,2,41,353,78,78,2,24,743,0,2,4,1,1,1,0,0,0,5.75,235922.19,0,30,1,8,2008,2
8386,2,31,360,97,97,2,23,700,2,1,4,1,1,13,35,1,0,6.5,158261.83,0,30,1,9,2008,2
8387,0,41,360,65,65,2,37,767,0,0,4,1,1,4,0,0,0,6.375,390000.0,0,30,1,10,2008,2
8388,1,3,360,77,77,2,47,750,0,2,4,1,1,46,0,0,0,6.375,141295.34,0,30,1,8,2008,2
8389,0,31,360,80,95,1,29,757,2,1,4,1,1,45,0,0,0,6.125,122303.82,0,30,1,8,2008,2
8390,2,3,360,62,62,1,48,776,0,0,4,1,0,1,0,0,0,6.5,30178.04,0,30,0,8,2008,2
8391,0,3,360,70,70,1,62,750,0,0,4,4,0,25,0,0,0,7.0,159907.36,0,30,1,9,2008,2
8392,2,3,360,90,90,2,39,772,0,1,4,1,2,8,25,2,0,6.875,118948.93,0,30,1,10,2008,2
8393,2,3,360,69,69,2,27,793,0,1,4,1,0,4,0,0,0,6.75,411397.17,0,30,1,10,2008,2
8394,2,14,180,45,45,1,19,673,2,1,4,1,1,36,0,0,0,6.5,32000.0,0,15,1,9,2008,2
8395,0,26,360,68,68,2,36,759,0,0,4,1,1,21,0,0,0,6.25,507180.0,0,30,1,8,2008,2
8396,1,46,360,90,90,2,62,772,0,1,3,1,1,45,17,1,0,6.375,241076.16,0,30,1,9,2008,2
8397,0,31,360,80,80,2,45,597,0,0,4,1,1,45,0,0,0,7.5,50941.0,0,30,0,10,2008,2
8398,0,8,180,61,61,2,21,813,0,2,4,1,1,50,0,0,0,5.25,145120.0,0,15,1,7,2008,2
8399,2,46,180,35,35,2,26,727,2,1,3,1,1,9,0,0,0,5.5,48927.63,0,15,1,7,2008,2
8400,0,16,360,50,50,1,47,664,0,0,4,1,0,16,0,0,0,7.25,29232.94,0,30,1,9,2008,2
8401,2,35,360,90,90,2,42,803,0,1,3,1,2,45,25,1,0,6.5,145038.35,0,30,1,8,2008,2
8402,2,3,120,65,65,1,48,658,0,0,4,1,1,45,0,0,0,5.5,56900.75,0,15,1,8,2008,2
8403,1,31,240,25,25,1,40,699,0,2,4,1,1,47,0,0,0,6.125,23105.26,0,30,0,8,2008,2
8404,0,46,180,80,80,1,25,739,2,1,0,1,1,32,0,0,0,5.625,187351.7,0,15,1,8,2008,2
8405,2,31,360,75,75,1,24,786,0,1,3,1,1,16,0,0,0,6.5,141849.03,0,30,1,9,2008,2
8406,2,31,360,80,80,2,47,745,0,1,4,1,1,47,0,0,0,6.625,194132.81,0,30,1,9,2008,2
8407,2,46,360,65,65,1,62,672,0,1,3,1,1,34,0,0,0,5.875,130606.51,0,30,1,7,2008,2
8408,0,16,360,60,60,1,32,656,0,0,4,2,1,50,0,0,0,6.375,192478.83,0,30,1,10,2008,2
8409,2,41,360,51,51,1,30,774,2,1,4,1,1,45,0,0,0,5.875,153401.82,0,30,1,8,2008,2
8410,1,10,360,71,71,2,29,730,0,0,4,1,1,28,0,0,0,6.25,193684.42,0,30,1,9,2008,2
8411,0,31,360,75,75,1,47,711,0,0,3,1,0,33,0,0,0,7.25,81691.57,0,30,1,8,2008,1
8412,2,19,360,95,95,2,35,750,0,1,3,1,1,45,25,1,0,6.375,235076.92,0,30,1,8,2008,2
8413,0,2,360,51,51,1,38,760,0,2,0,1,1,35,0,0,0,5.75,219240.81,0,30,1,7,2008,2
8414,2,19,360,60,63,1,41,683,0,0,4,1,1,21,0,0,0,5.625,125961.61,0,30,1,8,2008,2
8415,1,10,360,95,95,2,27,768,2,1,3,1,1,5,25,1,0,6.125,244874.65,0,30,1,8,2008,2
8416,2,26,360,95,95,1,40,720,2,1,3,1,1,15,25,1,0,6.875,67598.04,0,30,1,10,2008,2
8417,1,26,360,74,74,1,15,790,0,1,1,1,2,35,0,0,0,6.0,405504.25,0,30,1,6,2008,2
8418,2,31,360,71,71,2,54,790,0,1,4,1,1,18,0,0,0,6.25,201758.42,0,30,1,9,2008,2
8419,2,31,180,39,39,1,62,426,0,2,4,1,1,21,0,0,0,5.75,41279.25,0,15,0,3,2008,1
8420,2,31,360,87,87,1,23,763,0,2,4,1,1,17,17,1,0,5.75,193465.59,0,30,1,11,2008,2
8421,0,2,360,95,95,2,28,694,2,1,4,1,1,42,25,1,0,6.375,120273.6,0,30,1,10,2008,2
8422,2,3,360,90,90,1,28,739,0,1,4,1,0,45,25,1,0,7.25,71652.43,0,30,1,10,2008,2
8423,2,33,360,37,37,1,35,630,0,1,4,1,1,35,0,0,0,6.54,123968.55,0,30,1,9,2008,2
8424,2,46,240,69,69,1,49,755,0,0,4,1,1,4,0,0,0,6.5,342000.0,0,30,1,9,2008,2
8425,2,7,360,95,95,1,52,782,0,1,3,1,1,45,30,1,0,5.875,135184.62,0,30,0,10,2008,2
8426,1,3,360,34,34,2,23,801,0,1,3,1,1,39,0,0,0,5.75,35774.91,0,30,1,10,2008,2
8427,1,26,360,80,80,2,60,718,0,2,4,1,0,37,0,0,0,6.75,95933.76,0,30,1,7,2008,2
8428,0,8,360,80,90,2,34,797,2,1,4,1,1,5,0,0,0,5.875,269288.56,0,30,1,6,2008,2
8429,1,26,180,72,72,1,19,709,0,0,4,1,1,35,0,0,0,6.375,59302.09,0,15,1,9,2008,2
8430,1,26,360,80,80,1,36,703,0,2,4,1,0,26,0,0,0,6.75,112585.44,0,30,1,6,2008,2
8431,1,46,360,72,72,2,8,743,0,2,3,1,1,5,0,0,0,5.875,395327.52,0,30,1,7,2008,2
8432,1,19,240,71,71,2,40,594,0,0,4,1,1,45,0,0,0,7.0,78331.38,0,30,1,10,2008,2
8433,2,7,360,79,79,2,22,748,0,0,4,1,1,47,0,0,0,6.25,164074.77,0,30,1,7,2008,2
8434,0,41,360,90,90,1,58,767,0,1,4,1,0,44,25,1,0,6.375,102486.42,0,30,2,7,2008,2
8435,0,46,360,90,90,1,44,732,0,2,0,1,1,38,25,1,0,6.625,172316.27,0,30,1,10,2008,2
8436,2,7,360,51,51,2,19,733,0,1,3,1,1,1,0,0,0,6.375,175000.0,0,30,1,10,2008,2
8437,0,31,360,80,80,2,38,704,2,1,0,1,1,4,0,0,0,6.5,371609.77,0,30,1,10,2008,2
8438,2,3,240,80,80,2,28,723,0,0,0,1,0,28,0,0,0,6.875,19449.41,1,30,0,10,2008,2
8439,1,26,360,74,74,1,40,669,0,1,4,1,0,10,0,0,0,6.75,32420.23,0,30,0,11,2008,2
8440,1,26,360,80,80,2,34,801,0,1,4,1,2,38,0,0,0,6.25,230661.92,0,30,1,9,2008,2
8441,0,8,360,90,90,1,34,751,0,1,0,1,1,50,17,1,0,6.25,295466.22,0,30,1,8,2008,2
8442,2,3,360,95,95,2,33,733,0,1,4,1,1,4,25,2,0,6.25,341088.46,0,30,1,10,2008,2
8443,1,3,360,80,80,2,38,750,2,1,4,1,1,53,0,0,0,6.5,204456.42,0,30,1,10,2008,2
8444,1,16,180,72,72,2,26,592,0,0,4,1,1,45,0,0,0,4.125,93007.55,1,15,0,8,2008,2
8445,1,26,240,64,64,2,64,760,0,0,4,1,1,39,0,0,0,5.75,306144.24,0,30,1,7,2008,2
